347,12.5
348,18.5
349,9.0
350,15.0
351,19.0
352,18.0
353,21.0
354,15.5
355,20.0
356,17.5
357,17.0
358,16.0
359,22.5
360,13.0
361,20.0
362,22.5
363,22.5
364,11.5
365,22.0
366,21.0
367,20.5
368,14.0
369,13.0
370,23.0
371,15.5
372,19.0
373,11.5
374,16.5
375,20.5
376,16.0
377,11.0
378,17.0
379,9.5
380,21.5
381,17.0
382,12.0
383,21.5
384,13.5
385,9.0
386,9.5
387,13.0
388,12.0
389,18.0
390,12.5
391,1.5
392,17.5
393,7.0
394,20.5
395,16.0
396,19.0
397,16.0
398,9.0
399,15.5
400,8.0
401,18.5
402,12.0
403,17.5
404,8.5
405,14.0
406,16.0
407,15.5
408,14.5
409,9.0
410,11.0
411,7.5
412,16.0
413,13.0
414,16.0
415,16.5
416,16.0
417,15.0
418,9.0
419,11.5
420,12.5
421,14.0
422,7.5
423,13.0
424,8.5
425,6.0
426,16.5
427,14.0
428,15.5
429,8.5
430,10.0
431,15.5
432,9.5
433,17.0
434,7.5
435,11.5
436,10.5
437,15.0
438,20.5
439,18.5
440,15.5
441,14.0
442,13.0
443,11.0
444,16.5
445,14.0
446,13.0
447,10.5
448,23.0
449,12.5
450,6.5
451,14.0
452,16.5
453,0.5
454,12.5
455,10.0
456,18.5
457,11.5
458,22.0
459,19.5
460,12.0
461,21.5
462,15.5
463,17.0
464,4.5
465,13.0
466,13.0
467,15.5
468,19.5
469,14.5
470,22.0
471,12.0
472,12.5
473,0.5
474,13.0
475,20.0
476,9.5
477,16.5
478,14.0
479,14.0
480,16.0
481,0.5
482,15.5
483,16.0
484,17.0
485,15.5
486,15.0
487,16.5
488,18.0
489,14.0
490,0.5
491,13.5
492,11.5
493,15.0
494,15.0
495,11.0
496,12.5
497,11.5
498,4.5
499,8.5
500,9.0
501,18.0
502,13.0
503,16.0
504,12.5
505,18.0
506,14.0
507,14.0
508,23.0
509,11.5
510,3.0
511,3.0
512,7.0
513,23.0
514,18.0
515,6.5
516,3.5
517,17.0
518,17.0
519,15.0
520,18.0
521,16.0
522,15.0
523,23.5
524,16.0
525,14.0
526,15.0
527,15.5
528,13.0
529,17.5
530,9.5
531,17.0
532,20.5
533,15.0
534,15.5
535,14.5
536,11.5
537,15.0
538,22.5
539,15.0
540,18.5
541,7.0
542,14.0
543,19.5
544,16.5
545,16.0
546,15.5
547,10.0
548,12.0
549,12.5
550,18.0
551,8.0
552,14.5
553,18.5
554,13.0
555,17.5
556,17.5
557,22.5
558,11.0
559,18.5
560,20.0
561,17.0
562,14.5
563,11.5
564,18.0
565,20.0
566,10.0
567,12.0
568,17.0
569,14.0
570,12.5
571,17.0
572,20.0
573,10.0
574,17.5
575,11.0
576,22.5
577,21.0
578,0.5
579,15.0
580,22.5
581,0.5
582,20.0
583,1.5
584,18.5
585,19.5
586,15.5
587,17.0
588,18.0
589,8.0
590,20.5
591,0.5
592,15.0
593,23.0
594,18.0
595,7.5
596,13.5
597,17.0
598,19.5
599,17.0
600,6.0
601,0.5
602,22.5
603,20.0
604,15.0
605,12.5
606,21.0
607,17.0
608,2.0
609,0.5
610,18.0
611,17.0
612,6.0
613,14.5
614,16.0
615,13.0
616,14.5
617,18.0
618,14.5
619,22.5
620,11.5
621,14.5
622,11.0
623,17.0
624,16.5
625,14.5
626,16.5
627,18.0
628,21.5
629,13.5
630,18.5
631,21.0
632,14.0
633,14.5
634,21.5
635,23.0
636,7.5
637,18.5
638,10.5
639,17.0
640,20.5
641,18.5
642,22.0
643,0.5
644,16.0
645,17.5
646,13.0
647,10.0
648,12.5
649,5.0
650,16.5
651,16.5
652,4.0
653,9.0
654,16.5
655,11.5
656,16.0
657,22.0
658,13.0
659,12.5
660,0.5
661,10.0
662,14.5
663,14.5
664,8.0
665,14.0
666,14.0
667,11.5
668,9.5
669,11.0
670,9.5
671,13.0
672,20.0
673,20.0
674,2.0
675,6.0
676,16.5
677,23.0
678,10.0
679,8.0
680,9.5
681,23.0
682,15.5
683,16.5
684,10.0
685,11.5
686,9.5
687,13.5
688,13.0
689,22.5
690,13.5
691,11.5
692,16.0
693,8.0
694,2.0
695,6.5
696,11.5
697,21.0
698,14.5
699,10.5
700,17.5
701,10.0
702,12.0
703,15.0
704,13.5
705,13.5
706,16.0
707,16.5
708,13.0
709,18.5
710,11.5
711,12.5
712,19.5
713,14.0
714,7.0
715,14.0
716,13.5
717,17.0
718,16.5
719,16.5
720,11.0
721,21.0
722,17.0
723,11.5
724,16.5
725,12.0
726,13.0
727,4.5
728,11.0
729,15.0
730,0.5
731,16.0
732,23.5
733,14.0
734,23.5
735,22.5
736,20.5
737,17.5
738,21.0
739,18.0
740,22.5
741,15.0
742,16.5
743,14.0
744,13.5
745,16.0
746,21.5
747,3.5
748,21.0
749,17.0
750,5.5
751,19.5
752,9.5
753,15.0
754,21.0
755,20.5
756,22.0
757,0.5
758,21.0
759,23.0
760,15.0
761,18.0
762,20.0
763,23.0
764,0.5
765,17.5
766,7.5
767,22.0
768,20.5
769,17.5
770,16.5
771,22.0
772,11.5
773,23.0
774,8.0
775,17.5
776,8.0
777,10.5
778,3.0
779,19.0
780,15.5
781,18.0
782,17.5
783,9.5
784,18.0
785,20.5
786,19.5
787,23.5
788,20.0
789,20.0
790,16.0
791,17.5
792,23.5
793,15.0
794,19.5
795,15.0
796,16.5
797,17.0
798,23.0
799,23.0
800,23.5
801,21.5
802,9.0
803,23.5
804,17.0
805,19.5
806,0.5
807,9.5
808,21.5
809,23.0
810,14.5
811,16.5
812,16.5
813,20.5
814,21.5
815,11.0
816,18.0
817,23.5
818,17.5
819,18.0
820,20.0
821,23.0
822,17.0
823,20.0
824,13.5
825,22.0
826,16.0
827,20.0
828,18.5
829,14.0
830,17.0
831,13.5
832,21.0
833,15.0
834,13.5
835,18.0
836,16.5
837,16.5
838,20.0
839,15.0
840,18.5
841,15.5
842,14.0
843,10.5
844,17.0
845,8.5
846,10.5
847,19.5
848,10.5
849,16.5
850,22.0
851,17.0
852,20.0
853,21.5
854,16.0
855,23.0
856,16.0
857,19.0
858,20.0
859,11.5
860,21.5
861,17.0
862,14.0
863,15.5
864,17.5
865,18.0
866,20.5
867,18.5
868,12.0
869,19.5
870,16.5
871,13.0
872,12.0
873,17.5
874,14.0
875,14.5
876,15.5
877,14.5
878,19.0
879,21.0
880,4.5
881,23.0
882,15.5
883,20.5
884,19.0
885,14.0
886,18.5
887,16.5
888,14.0
889,16.5
890,17.5
891,9.5
892,5.0
893,20.0
894,16.0
895,16.0
896,18.0
897,11.5
898,22.0
899,16.0
900,13.0
901,12.5
902,16.0
903,12.0
904,9.5
905,1.5
906,10.5
907,16.0
908,6.5
909,15.0
910,15.0
911,17.5
912,21.0
913,17.0
914,15.0
915,15.5
916,11.5
917,18.5
918,14.5
919,21.0
920,18.5
921,1.5
922,18.0
923,18.5
924,18.0
925,8.0
926,21.0
927,17.0
928,0.5
929,2.0
930,21.0
931,1.5
932,14.5
933,1.5
934,21.0
935,18.0
936,20.5
937,16.0
938,21.5
939,18.5
940,21.0
941,18.5
942,20.0
943,22.5
944,23.5
945,10.0
946,23.0
947,17.0
948,18.5
949,10.5
950,22.0
951,21.5
952,15.5
953,20.0
954,16.5
955,20.5
956,18.5
957,18.5
958,15.0
959,13.0
960,5.5
961,14.0
962,17.5
963,9.0
964,19.0
965,7.5
966,2.5
967,14.0
968,12.0
969,12.5
970,5.0
971,17.5
972,10.5
973,12.5
974,18.5
975,11.0
976,13.0
977,14.5
978,15.5
979,20.0
980,10.5
981,16.0
982,13.0
983,14.5
984,14.5
985,14.5
986,14.5
987,21.5
988,12.5
989,14.5
990,16.5
991,18.0
992,14.5
993,18.0
994,17.5
995,22.5
996,14.5
997,15.5
998,19.0
999,20.5
1000,17.5
1001,14.0
1002,11.5
1003,18.0
1004,15.5
1005,20.5
1006,12.0
1007,12.5
1008,13.0
1009,23.0
1010,19.0
1011,21.0
1012,13.0
1013,16.5
1014,9.5
1015,8.5
1016,23.5
1017,18.5
1018,15.5
1019,17.5
1020,18.0
1021,20.5
1022,20.5
1023,9.5
1024,15.5
1025,18.0
1026,0.5
1027,19.5
1028,13.5
1029,8.0
1030,0.5
1031,21.5
1032,15.5
1033,18.0
1034,14.5
1035,23.0
1036,7.0
1037,7.0
1038,20.0
1039,15.0
1040,21.5
1041,17.5
1042,18.0
1043,14.0
1044,13.0
1045,12.5
1046,15.5
1047,15.0
1048,14.5
1049,18.0
1050,13.0
1051,17.0
1052,23.5
1053,18.0
1054,16.0
1055,9.5
1056,21.0
1057,6.0
1058,19.5
1059,15.0
1060,11.0
1061,6.0
1062,16.5
1063,21.0
1064,23.0
1065,11.5
1066,18.0
1067,11.5
1068,18.5
1069,18.5
1070,16.0
1071,21.0
1072,15.0
1073,20.0
1074,14.5
1075,18.5
1076,10.0
1077,19.5
1078,4.5
1079,23.0
1080,19.0
1081,19.0
1082,22.5
1083,16.5
1084,5.5
1085,22.5
1086,23.0
1087,22.5
1088,20.0
1089,17.0
1090,22.5
1091,23.5
1092,17.5
1093,17.0
1094,21.0
1095,14.5
1096,19.5
1097,20.0
1098,20.5
1099,23.5
1100,17.0
1101,16.0
1102,22.5
1103,16.0
1104,16.5
1105,18.5
1106,20.5
1107,19.0
1108,19.0
1109,11.0
1110,12.0
1111,16.0
1112,13.0
1113,20.0
1114,5.0
1115,18.5
1116,13.0
1117,19.5
1118,22.0
1119,12.5
1120,18.5
1121,21.0
1122,17.5
1123,17.5
1124,14.5
1125,0.5
1126,21.5
1127,21.0
1128,20.0
1129,16.5
1130,18.0
1131,18.0
1132,20.0
1133,22.5
1134,23.5
1135,19.5
1136,21.5
1137,16.5
1138,21.0
1139,13.5
1140,17.5
1141,16.5
1142,23.0
1143,21.5
1144,17.5
1145,19.5
1146,15.5
1147,13.5
1148,12.0
1149,18.5
1150,13.0
1151,13.5
1152,15.0
1153,18.5
1154,14.0
1155,18.0
1156,17.0
1157,17.0
1158,20.0
1159,17.5
